provincia_id;provincia_nombre;anio;codigo_delito_snic_id;codigo_delito_snic_nombre;cantidad_hechos;cantidad_victimas;cantidad_victimas_masc;cantidad_victimas_fem;cantidad_victimas_sd;tasa_hechos;tasa_victimas;tasa_victimas_masc;tasa_victimas_fem
21;Santa Fe;2023;8;Homicidios dolosos en grado de tentativa;119;124;92;32;0;3.2907226;3.4289882;5.2157359;1.7275503
21;Santa Fe;2018;9;Lesiones culposas en Accidentes Viales;13190;16232;3295;5848;89;378.85815;466.23395;607.28723;327.38611
21;Santa Fe;2020;9;Lesiones culposas en Accidentes Viales;8389;9906;6348;3558;0;237.21744;280.11395;368.38397;196.22594
21;Santa Fe;2023;9;Lesiones culposas en Accidentes Viales;9373;3699;6317;4335;47;259.19281;295.86084;358.1283;234.02907
21;Santa Fe;2018;10;Lesiones culposas por otros hechos;302;362;658;401;3;28.780582;30.503971;3.884.472;22.449015
21;Santa Fe;2020;10;Lesiones culposas por otros hechos;644;690;389;301;0;1.823.518;19.511269;22.574255;16.600338
21;Santa Fe;2023;10;Lesiones culposas por otros hechos;34;345;511;477;27;28.040276;28.897522;30.670795;25.751295
21;Santa Fe;2018;11;Lesiones dolosas;11329;12030;5612;6113;5;325.40442;345.53934;331.04379;359.01627
21;Santa Fe;2020;11;Lesiones dolosas;336;3975;5217;5735;23;285.76938;3.334.229;302.75034;316.28885
21;Santa Fe;2023;11;Lesiones dolosas;3075;3719;5012;5638;69;278.60529;29.611.391;2.844.423;304.37274
21;Santa Fe;2018;12;Muertes en accidentes viales;366;409;332;77;0;3.512.668;11.747763;19.584202;4.336.585
21;Santa Fe;2020;12;Muertes en accidentes viales;270;305;211;64;0;7.6348443;8.6245461;13.985592;3.5296402
21;Santa Fe;2023;12;Muertes en accidentes viales;281;308;240;68;0;7.7705297;8.5171642;13.606268;3.673.411
21;Santa Fe;2018;13;Otros delitos contra la integridad sexual;811;845;99;743;3;23.294464;2.427.349;5.8398671;11.595.055
21;Santa Fe;2020;13;Otros delitos contra la integridad sexual;2651;2808;343;2425;40;74.96286;79.402382;19.904804;133.74026
21;Santa Fe;2023;13;Otros delitos contra la integridad sexual;2722;2861;370;243;81;75.27182;79.115608;20.97633;1.303.612
21;Santa Fe;2023;13;Otros delitos contra la integridad sexual;522;558;77;459;22;4.434.935;15.430448;4.365344;24.779549
21;Santa Fe;2018;14;Otros delitos contra la libertad;487;487;2;11;474;13.988167;13.988167;.11797712;.61580837
21;Santa Fe;2018;14;Otros delitos contra la libertad;467;467;1;0;466;13.113.705;13.113.705;.05898856;0
21;Santa Fe;2020;14;Otros delitos contra la libertad;972;978;0;18;960;27.485439;2.765.532;0;.99271131
21;Santa Fe;2020;14;Otros delitos contra la libertad;836;836;0;4;832;23.63974;23.63974;0;.22060251
21;Santa Fe;2023;14;Otros delitos contra la libertad;670;718;322;356;40;18.527597;19.854948;18.255075;19.218996
21;Santa Fe;2023;14;Otros delitos contra la libertad;618;611;298;331;12;17.089636;17.725657;16.894449;17.869347
21;Santa Fe;2018;15;Otros delitos contra las personas;1782;1943;1127;804;12;51.184628;55.809052;6.648.033;45.009995
21;Santa Fe;2020;15;Otros delitos contra las personas;2008;2160;1244;881;35;56.780617;61.078754;72.191185;48.587704
21;Santa Fe;2023;15;Otros delitos contra las personas;1225;1263;703;546;4;33.875084;34.925903;39.855026;29.476326
21;Santa Fe;2018;16;Suicidios (consumados);368;368;288;80;0;11.455089;11.455089;18.499319;4.8316998
21;Santa Fe;2020;16;Suicidios (consumados);328;328;253;75;0;303.478;303.478;15.958409;4.455637
21;Santa Fe;2023;16;Suicidios (consumados);382;382;308;74;0;1.139.754;1.139.754;18.922661;4.2925177
21;Santa Fe;2023;17;Tentativa de abuso sexual con acceso carnal;50;50;3;40;0;1.3826566;1.3826566;.56692779;2.1594377
21;Santa Fe;2020;18;Trata de personas agravado;116;116;0;3;113;3.2801552;3.2801552;0;.16545188
21;Santa Fe;2023;18;Trata de personas agravado;4;4;0;0;4;.1361253;.1361253;0;0
21;Santa Fe;2018;19;Trata de personas simple;20;20;1;11;8;.57446271;.57446271;.05898856;.61580837
21;Santa Fe;2020;19;Trata de personas simple;20;26;0;11;15;.56554401;.7352072;0;.60665691
21;Santa Fe;2023;19;Trata de personas simple;48;73;24;25;24;1.3273503;2.0186787;1.3606267;1.3496486
22;Santiago del Estero;2023;1;Abuso sexual agravado;2;2;0;1;1;.19844617;.19844617;0;.19745715
22;Santiago del Estero;2023;2;Abuso sexual simple;466;474;46;392;36;46.237957;47.031742;9.1744766;77.403198
22;Santiago del Estero;2018;3;Abusos sexuales con acceso carnal (violaciones);33;35;15;90;0;374.875;3.957.463;3.443.772;18.702892
22;Santiago del Estero;2020;3;Abusos sexuales con acceso carnal (violaciones);13;122;4;38;0;11.243845;12.470447;2.875.354;21.977306
22;Santiago del Estero;2023;3;Abusos sexuales con acceso carnal (violaciones);61;61;9;36;16;6.052608;6.052608;1.7950063;7.384.571
22;Santiago del Estero;2023;4;Ciberdelitos sexuales vinculados a menores;3;3;0;3;0;.29766926;.29766926;0;.5923746
22;Santiago del Estero;2018;5;Delitos contra el honor;28;29;11;18;0;2.9219902;3.0263469;2.3058767;3.7405784
22;Santiago del Estero;2020;5;Delitos contra el honor;35;37;17;20;0;3.5775871;3.7820206;3.494.982;4.069.874
22;Santiago del Estero;2023;5;Delitos contra el honor;66;67;21;43;3;6.5487237;6.6479464;4.1883478;8.4906569
22;Santiago del Estero;2018;6;Homicidios culposos por otros hechos;1;1;1;0;0;.3435679;.3435679;.20962515;0
22;Santiago del Estero;2020;6;Homicidios culposos por otros hechos;1;1;1;0;0;.3221677;.3221677;.20538224;0
22;Santiago del Estero;2018;7;Homicidios dolosos;37;37;29;8;0;3.8612013;3.8612013;6.0791292;1.6624793
22;Santiago del Estero;2020;7;Homicidios dolosos;37;37;31;6;0;3.7820206;3.7820206;6.3668499;1.2209615
22;Santiago del Estero;2023;7;Homicidios dolosos;34;34;25;9;0;3.3735847;3.3735847;4.9861288;1.777.143
22;Santiago del Estero;2018;8;Homicidios dolosos en grado de tentativa;70;81;69;12;0;7.3049755;8.4528999;4.461.135;2.4937189
22;Santiago del Estero;2020;8;Homicidios dolosos en grado de tentativa;46;53;42;11;0;4.7019715;51.174.891;8.6260548;2.2384293
22;Santiago del Estero;2023;8;Homicidios dolosos en grado de tentativa;16;16;9;4;3;1.5875694;1.5875694;1.7950063;.7898286
22;Santiago del Estero;2018;9;Lesiones culposas en Accidentes Viales;308;348;221;127;0;3.211.891;36.316162;46.327156;26.391859
22;Santiago del Estero;2020;9;Lesiones culposas en Accidentes Viales;116;129;77;52;0;1.185.746;13.185964;1.584.433;3.581.666
22;Santiago del Estero;2023;9;Lesiones culposas en Accidentes Viales;190;221;31;84;36;18.852386;21.928301;2.043.959;16.586401
22;Santiago del Estero;2018;10;Lesiones culposas por otros hechos;4;5;2;3;0;.11742715;.52178395;.11925031;.62342972
22;Santiago del Estero;2020;10;Lesiones culposas por otros hechos;8;8;3;5;0;.81773118;.81773118;.6164674;1.0174679
22;Santiago del Estero;2023;10;Lesiones culposas por otros hechos;4;4;4;7;3;1.3891232;1.3891232;.79778057;1.3822
22;Santiago del Estero;2018;11;Lesiones dolosas;7639;8266;3206;5059;1;797.18152;862.61322;672.05823;351.333
22;Santiago del Estero;2020;11;Lesiones dolosas;6320;6840;2503;4336;1;6.460.301;699.16272;5.407.178;8.823.484
22;Santiago del Estero;2023;11;Lesiones dolosas;1122;4407;1343;2437;627;408.99756;437.27612;267.85483;481.20306
22;Santiago del Estero;2018;12;Muertes en accidentes viales;238;274;222;52;0;24.836916;28.593761;46.536781;3.806.115
22;Santiago del Estero;2020;12;Muertes en accidentes viales;49;152;130;22;0;15.2303;15.53695;26.699692;4.4768586
22;Santiago del Estero;2023;12;Muertes en accidentes viales;185;203;168;34;1;18.35627;2.042.286;33.506783;6.7135429
22;Santiago del Estero;2018;13;Otros delitos contra la integridad sexual;523;511;14;427;0;54.578602;56.457024;23.897266;88.734833
22;Santiago del Estero;2020;13;Otros delitos contra la integridad sexual;599;637;37;530;0;61.227848;65.112083;21.975901;3.785.159
22;Santiago del Estero;2023;13;Otros delitos contra la integridad sexual;511;519;48;44;57;50.702995;51.49678;9.5733671;81.747261
22;Santiago del Estero;2023;13;Otros delitos contra la integridad sexual;40;40;2;18;20;3.9689233;3.9689233;.39889029;3.5542285
22;Santiago del Estero;2018;14;Otros delitos contra la libertad;332;348;130;217;1;34.646454;36.316162;27.251268;45.094749
22;Santiago del Estero;2018;14;Otros delitos contra la libertad;332;348;130;217;1;34.646454;36.316162;27.251268;45.094749
22;Santiago del Estero;2020;14;Otros delitos contra la libertad;237;270;116;154;0;24.225376;27.59853;23.824.311;31.338011
22;Santiago del Estero;2020;14;Otros delitos contra la libertad;236;246;92;154;0;24.123159;2.545.327;18.895166;31.338011
22;Santiago del Estero;2023;14;Otros delitos contra la libertad;138;45;40;80;25;13.692785;4.387.347;7.9778056;15.796572
22;Santiago del Estero;2023;14;Otros delitos contra la libertad;129;134;40;76;18;12.799778;13.295893;7.9778056;15.006743
22;Santiago del Estero;2018;15;Otros delitos contra las personas;186;204;77;127;0;1.943.364;21.288786;1.611.136;26.391859
22;Santiago del Estero;2020;15;Otros delitos contra las personas;243;267;60;207;0;24.838676;27.29188;12.322935;42.123169
22;Santiago del Estero;2023;15;Otros delitos contra las personas;36;42;8;17;17;3.572031;4.1673694;1.5955611;3.3567715
22;Santiago del Estero;2018;16;Suicidios (consumados);118;118;33;15;0;13.581889;13.581889;23.89719;3.4262924
22;Santiago del Estero;2020;16;Suicidios (consumados);119;119;97;22;0;13.396963;13.396963;22.017933;4.9138842
22;Santiago del Estero;2023;16;Suicidios (consumados);130;130;13;20;0;1.165.895;1.165.895;24.175983;4.3224549
22;Santiago del Estero;2020;19;Trata de personas simple;1;24;24;0;0;.3221677;2.4532025;4.9291739;0
22;Santiago del Estero;2023;19;Trata de personas simple;9;11;0;4;7;.89300776;1.094.539;0;.7898286
23;Tucuman;2023;1;Abuso sexual agravado;40;42;9;33;0;2.281122;2.3951781;1.0387968;3.7198355
23;Tucuman;2023;2;Abuso sexual simple;115;119;11;377;1;23.666.611;23.894754;4.7322965;42.496304
23;Tucuman;2018;3;Abusos sexuales con acceso carnal (violaciones);205;208;34;167;7;12.391289;12.572625;4.1633096;19.934824
23;Tucuman;2020;3;Abusos sexuales con acceso carnal (violaciones);230;230;33;196;1;13.572076;13.572076;3.94326;22.849548
23;Tucuman;2023;3;Abusos sexuales con acceso carnal (violaciones);251;252;22;228;2;434.011;437.369;2.5392809;25.700682
23;Tucuman;2023;4;Ciberdelitos sexuales vinculados a menores;73;73;13;59;1;4.1630478;4.1630478;1.5004842;6.6506152
23;Tucuman;2018;5;Delitos contra el honor;13;13;7;6;0;.78578907;.78578907;.85715193;.71622121
23;Tucuman;2020;5;Delitos contra el honor;2;2;0;2;0;.11801805;.11801805;0;.23315866
23;Tucuman;2023;5;Delitos contra el honor;4;4;6;8;0;.79839271;.79839271;.69253117;.90177828
23;Tucuman;2018;6;Homicidios culposos por otros hechos;39;49;34;12;3;2.3573673;2.9618204;4.1633096;1.4324424
23;Tucuman;2020;6;Homicidios culposos por otros hechos;57;67;51;16;0;3.363.544;3.9536047;60.911.291;1.8652693
23;Tucuman;2023;6;Homicidios culposos por otros hechos;1;2;2;0;0;.057028051;.140561;.23084372;0
23;Tucuman;2018;7;Homicidios dolosos;128;135;39;26;0;7.737;8.1601171;13.34708;3.336.253
23;Tucuman;2020;7;Homicidios dolosos;47;152;126;26;0;8.6743269;8.9693718;15.056084;3.033.626
23;Tucuman;2023;7;Homicidios dolosos;80;81;66;15;0;4.5622439;4.6192722;7.6178427;1.6908343
23;Tucuman;2018;8;Homicidios dolosos en grado de tentativa;39;117;81;30;6;6.5885391;7.072.316;9.9184723;3.581.362
23;Tucuman;2020;8;Homicidios dolosos en grado de tentativa;85;88;74;4;0;5.0157671;5.1927943;8.8424616;1.632.136
23;Tucuman;2023;8;Homicidios dolosos en grado de tentativa;37;37;17;20;0;2.130.378;2.130.378;1.9621717;2.2544458
23;Tucuman;2018;9;Lesiones culposas en Accidentes Viales;2877;3181;2096;950;135;173.90117;192.27654;256.65579;113.4017
23;Tucuman;2020;9;Lesiones culposas en Accidentes Viales;1821;1996;426;565;5;3.745.544;117.78201;170.39664;65.867325
23;Tucuman;2023;9;Lesiones culposas en Accidentes Viales;3833;5392;3454;1938;0;218.58852;307.49524;398.66711;218.4558
23;Tucuman;2018;10;Lesiones culposas por otros hechos;668;685;275;393;17;40.377468;11.405.011;33.673828;46.912491
23;Tucuman;2020;10;Lesiones culposas por otros hechos;574;580;297;283;0;33.871181;34.225235;35.489342;32.991951
23;Tucuman;2023;10;Lesiones culposas por otros hechos;3;11;7;4;0;.57028049;.62730855;.807953;.4508894
23;Tucuman;2018;11;Lesiones dolosas;7018;7193;2616;4440;137;424.2052;4.347.834;320.32993;530.00372
23;Tucuman;2020;11;Lesiones dolosas;6183;6336;2404;3885;47;364.85281;373.8812;287.26053;4.529.371
23;Tucuman;2023;11;Lesiones dolosas;3997;1339;3760;7227;52;627.13751;629.53265;433.98621;8.464.398
23;Tucuman;2018;12;Muertes en accidentes viales;274;300;253;45;2;16.562016;18.133595;30.979921;5.3716593
23;Tucuman;2020;12;Muertes en accidentes viales;208;227;196;31;0;12.273877;13.395049;23.420574;3.6139593
23;Tucuman;2023;12;Muertes en accidentes viales;206;217;188;29;0;11.747779;12.375087;21.69931;3.2689464
23;Tucuman;2018;13;Otros delitos contra la integridad sexual;335;336;43;286;7;20.24918;20.309626;5.2653618;34.139877
23;Tucuman;2020;13;Otros delitos contra la integridad sexual;355;360;58;302;0;20.948204;21.24325;6.9305782;35.206959
23;Tucuman;2023;13;Otros delitos contra la integridad sexual;334;352;135;913;4;58.967007;59.993511;15.581951;3.291.545
23;Tucuman;2023;13;Otros delitos contra la integridad sexual;499;511;72;437;2;28.456997;2.911.335;8.333.743;49.25964
23;Tucuman;2018;14;Otros delitos contra la libertad;58;58;13;28;17;3.5058281;3.5058281;1.5918536;3.3423657
23;Tucuman;2018;14;Otros delitos contra la libertad;15;15;2;6;7;.90667969;.90667969;.24490055;.71622121
23;Tucuman;2020;14;Otros delitos contra la libertad;72;74;18;4;42;4.2486501;4.3666677;2.1508691;1.632.136
23;Tucuman;2020;14;Otros delitos contra la libertad;72;74;18;4;42;4.2486501;4.3666677;2.1508691;1.632.136
23;Tucuman;2023;14;Otros delitos contra la libertad;270;277;60;93;124;15.397573;15.79677;6.9253116;3.483.172
23;Tucuman;2023;14;Otros delitos contra la libertad;260;260;60;83;117;4.827.293;4.827.293;6.9253116;9.3559504
23;Tucuman;2018;15;Otros delitos contra las personas;879;893;379;484;30;5.313.432;53.977665;46.408657;57.775177
23;Tucuman;2020;15;Otros delitos contra las personas;370;385;161;195;29;21.83334;22.718475;19.238329;22.732969
23;Tucuman;2023;15;Otros delitos contra las personas;494;519;233;278;8;28.171858;29.597559;26.893293;31.336796
23;Tucuman;2018;16;Suicidios (consumados);116;116;94;22;0;7.7131352;7.7131352;12.716124;2.876.914
23;Tucuman;2020;16;Suicidios (consumados);125;126;35;21;0;80.911.668;8.1589203;13.82503;2.6757388
23;Tucuman;2023;16;Suicidios (consumados);205;205;158;47;0;12.780293;12.780293;2.004.364;5.769.731
23;Tucuman;2023;17;Tentativa de abuso sexual con acceso carnal;7;7;0;7;0;.39919636;.39919636;0;.789056
23;Tucuman;2018;19;Trata de personas simple;43;43;11;22;3;2.599.485;2.599.485;1.346953;2.626.444
23;Tucuman;2023;19;Trata de personas simple;3;17;0;3;7;.57028049;.96947688;0;1.1272229
